distance,angle,is_header,under_pressure,is_open_play,is_goal,shot_statsbomb_xg,player,team,x,y
25.597265478953016,45.000000000000014,0,0,1,0,0.023533026,Óscar Mingueza García,Barcelona,101.9,58.1
8.221921916437788,41.05481377096242,0,0,1,1,0.16896226,Karim Benzema,Real Madrid,113.8,45.4
4.143669871020137,19.74683660542608,1,1,0,0,0.3056659,Ousmane Dembélé,Barcelona,116.1,38.6
17.48885359307465,14.910313761223327,0,0,1,0,0.06698707,Luka Modrić,Real Madrid,103.1,35.5
29.61519880061587,10.702847596159256,0,0,0,0,0.0419699,Karim Benzema,Real Madrid,90.9,34.5
22.90938672247688,33.96752675910231,0,0,0,1,0.068962805,Toni Kroos,Real Madrid,101.0,27.2
18.46212338816963,46.53630012888378,0,0,1,0,0.09082136,Federico Santiago Valverde Dipetta,Real Madrid,107.3,53.4
14.302796929272255,9.659893078442332,0,0,1,0,0.15830496,Lucas Vázquez Iglesias,Real Madrid,105.9,42.4
25.07688178382631,18.362696932452405,0,0,0,0,0.027073873,Federico Santiago Valverde Dipetta,Real Madrid,96.2,47.9
11.48564321228899,7.001267557495328,0,0,0,0,0.1361084,Éder Gabriel Militão,Real Madrid,108.6,41.4
26.004807247891684,15.158498593105579,0,0,1,0,0.03774876,Ousmane Dembélé,Barcelona,94.9,46.8
21.13007335529151,17.0628571734614,0,0,1,0,0.04994738,Lionel Andrés Messi Cuccittini,Barcelona,99.8,33.8
17.0,64.94238458169697,0,0,0,0,0.01567179,Lionel Andrés Messi Cuccittini,Barcelona,112.8,24.6
7.8000000000000025,67.38013505195958,0,0,0,0,0.13461363,Lionel Andrés Messi Cuccittini,Barcelona,117.0,47.2
9.386160024205854,51.054191894114794,0,0,1,0,0.06691165,Lionel Andrés Messi Cuccittini,Barcelona,114.1,32.7
26.261759270848557,3.9301755457254735,0,0,1,0,0.040328264,Toni Kroos,Real Madrid,93.8,41.8
20.929644048573785,26.68747787005809,0,0,1,0,0.104605675,Karim Benzema,Real Madrid,101.3,30.6
9.402127418834533,1.2188752351313143,0,0,1,1,0.3197491,Óscar Mingueza García,Barcelona,110.6,39.8
29.841246622753548,8.673174047879765,0,0,0,0,0.04573942,Lionel Andrés Messi Cuccittini,Barcelona,90.5,35.5
8.393449827097315,21.674649119024156,1,0,0,0,0.16597773,Toni Kroos,Real Madrid,112.2,43.1
23.363432966925043,12.608606793366242,0,0,0,0,0.07932068,Lionel Andrés Messi Cuccittini,Barcelona,97.2,34.9
17.69773996870787,68.79978334435896,0,1,1,0,0.012394485,Óscar Mingueza García,Barcelona,113.6,56.5
10.62167595062098,41.947117485207556,1,0,0,0,0.063872784,Moriba Kourouma Kourouma,Barcelona,112.1,32.9
16.40487732352791,1.397181027296371,0,0,0,0,0.15727945,Francisco Román Alarcón Suárez,Real Madrid,103.6,40.4
20.666155907667008,30.535829206474133,0,0,0,0,0.045265324,Marcelo Vieira da Silva Júnior,Real Madrid,102.2,29.5
19.948182874637983,27.46423846155402,0,0,0,0,0.04911825,Francisco Román Alarcón Suárez,Real Madrid,102.3,49.2
25.042763425788298,29.94352857261202,0,0,0,0,0.06397319,Lionel Andrés Messi Cuccittini,Barcelona,98.3,52.5
21.644860821913365,30.237383030705548,0,1,0,0,0.05946907,Moriba Kourouma Kourouma,Barcelona,101.3,29.1
13.776792079435616,39.699073483474336,1,0,1,0,0.046457313,Martin Braithwaite Christensen,Barcelona,109.4,31.2
11.933985084622828,4.32506043473845,0,1,0,0,0.070164755,Moriba Kourouma Kourouma,Barcelona,108.1,39.1
18.033579788827286,3.4970597392982543,0,0,0,0,0.057932165,Marc-André ter Stegen,Barcelona,102.0,41.1
20.557237168452385,19.316352819504136,0,0,0,0,0.04129878,Jordi Alba Ramos,Barcelona,100.6,33.2
13.43316790634287,29.427456403189737,0,0,0,0,0.09013731,Philippe Coutinho Correia,Barcelona,108.3,46.6
10.746627377926531,5.339236803737583,0,1,0,0,0.4531274,Jorge De Frutos Sebastián,Levante UD,109.3,39.0
18.023595645708436,25.996377250588964,0,0,0,0,0.06609147,Lionel Andrés Messi Cuccittini,Barcelona,103.8,32.1
21.142611002428247,44.808376033825716,0,0,0,0,0.042491257,Martin Braithwaite Christensen,Barcelona,105.0,25.1
12.384264209067897,47.29061004263851,0,1,1,0,0.15519324,Daniel Gómez Alcón,Levante UD,111.6,49.1
19.285227507084272,40.79464299829143,0,0,0,0,0.08913044,Antoine Griezmann,Barcelona,105.4,52.6
10.0687635785135,34.47921568612566,1,0,0,0,0.11785503,Antoine Griezmann,Barcelona,111.7,45.7
9.208691546577073,55.61965527615512,0,0,0,0,0.41583925,Clément Lenglet,Barcelona,114.8,32.4
26.293155002775908,41.14492640382484,0,0,0,0,0.025486808,Jorge Andújar Moreno,Levante UD,100.2,57.3
12.280065146407004,6.546290783294028,1,1,0,0,0.038136665,Lionel Andrés Messi Cuccittini,Barcelona,107.8,38.6
25.849177936638522,11.831579178740517,0,0,0,0,0.03797323,Daniel Gómez Alcón,Levante UD,94.7,45.3
21.756838005555863,29.156917882312996,0,0,1,0,0.052133597,Lionel Andrés Messi Cuccittini,Barcelona,101.0,50.6
29.127478435319457,19.243630335375475,0,0,0,0,0.037801396,Lionel Andrés Messi Cuccittini,Barcelona,92.5,49.6
21.55852499592678,30.37121987377356,0,0,0,0,0.03626696,Jordi Alba Ramos,Barcelona,101.4,29.1
13.43316790634287,29.427456403189737,0,0,0,0,0.07884668,Antoine Griezmann,Barcelona,108.3,46.6
29.44350522611057,3.1150647599054953,0,0,0,0,0.033487294,Lionel Andrés Messi Cuccittini,Barcelona,90.6,38.4
65.05974177630895,17.348771034633547,0,0,1,0,0.004744799,Jordi Alba Ramos,Barcelona,57.9,20.6
11.768602295939822,65.39487608204836,0,0,0,0,0.07456455,Lionel Andrés Messi Cuccittini,Barcelona,115.1,29.3
20.26326725876161,48.60127811722343,0,0,0,0,0.04363354,Philippe Coutinho Correia,Barcelona,106.6,24.8
20.813937638034766,17.04201287078369,0,0,0,0,0.053870168,Lionel Andrés Messi Cuccittini,Barcelona,100.1,33.9
24.57091776877697,18.50868852418164,0,1,0,0,0.032498784,Philippe Coutinho Correia,Barcelona,96.7,32.2
31.720813356532968,8.15564661439536,0,0,1,0,0.017997747,Antoine Griezmann,Barcelona,88.6,44.5
15.226949793047856,38.601043372631075,0,0,1,0,0.08037411,Lionel Andrés Messi Cuccittini,Barcelona,108.1,30.5
28.317662332897463,2.0237438392341627,0,0,0,0,0.047732294,Lionel Andrés Messi Cuccittini,Barcelona,91.7,41.0
11.448143954370943,72.19812794850912,0,1,1,0,0.06139338,Lionel Andrés Messi Cuccittini,Barcelona,116.5,29.1
7.843468620451037,19.358994175694715,1,0,0,0,0.10781629,Martin Braithwaite Christensen,Barcelona,112.6,42.6
16.20030863903525,37.223570805090475,0,0,1,1,0.22716096,Lionel Andrés Messi Cuccittini,Barcelona,107.1,30.2
10.956733089748973,63.43494882292198,0,1,0,0,0.20898964,Lionel Andrés Messi Cuccittini,Barcelona,115.1,30.2
24.215697388264505,22.32865637801915,0,0,1,0,0.044519193,José Luis Morales Nogales,Levante UD,97.6,49.2
23.22434067955429,28.551391872960185,0,0,0,0,0.01992774,Francisco Javier Hidalgo Gómez,Levante UD,99.6,51.1
24.82438317461282,18.799885158652657,0,0,0,0,0.041129347,Philippe Coutinho Correia,Barcelona,96.5,32.0
14.937536610833794,31.029538109959137,0,0,1,1,0.08300531,Anssumane Fati,Barcelona,107.2,32.3
